State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,fiber_length_km,fiber_per_sqkm
20,365,2700,Karra,20839,109082,500.16906353913583,218.0902577783379,JHARKHAND,Khunti,41.6639123030636,100.0,100.0,100.0,110.2726,0.2205
20,365,2701,Torpa,17607,92991,433.91316159970535,214.30785749197045,JHARKHAND,Khunti,40.577243462927854,90.76039616737104,89.7199977281763,98.04108269759251,93.6376,0.2158
20,365,2702,Rania,7813,39349,257.3440827517633,152.90423459223828,JHARKHAND,Khunti,30.360130749679985,100.0,100.0,100.0,26.4745,0.1029
20,365,2703,Murhu,16323,85486,379.8565051124489,225.04814015148585,JHARKHAND,Khunti,42.971489971371966,100.0,100.0,100.0,115.4261,0.3039
20,365,2704,Khunti,24607,124388,463.8913073911953,268.14039844705417,JHARKHAND,Khunti,53.04475338928725,70.74476637617776,70.55715853212502,94.43835234915426,149.8265,0.323
20,365,2705,Erki(Tamar II),16511,80589,499.8290845675179,161.233114454975,JHARKHAND,Khunti,33.03329179870817,100.0,100.0,100.0,57.1008,0.1142
20,366,2706,Bishunpur,11262,62319,620.6948270703568,100.4019967334705,JHARKHAND,Gumla,18.144182146894924,100.0,100.0,100.0,104.1039,0.1677
20,366,2707,Ghaghra,20262,114399,538.0951899875272,212.5999305116474,JHARKHAND,Gumla,37.65504761428858,92.49993443998636,91.46678511499358,97.04327407194091,141.4846,0.2629
20,366,2708,Sisai,20941,116844,427.03554179181606,273.61656950081823,JHARKHAND,Gumla,49.03807283143879,100.0,100.0,100.0,158.9499,0.3722
20,366,2709,Verno,15015,84572,302.0739123170357,279.97121416840235,JHARKHAND,Gumla,49.70637776969401,100.0,100.0,100.0,91.9233,0.3043
20,366,2710,Kamdara,12371,63775,367.47049840883744,173.55134705003096,JHARKHAND,Gumla,33.66528756340154,100.0,100.0,100.0,65.6633,0.1787
20,366,2711,Basia,15754,80731,405.7191704972432,198.98246341442857,JHARKHAND,Gumla,38.8298141808092,100.0,100.0,100.0,135.8073,0.3347
20,366,2712,Gumla,39347,213620,544.3016175847746,392.4662229517053,JHARKHAND,Gumla,72.28896392884913,73.55069750023407,72.99412915851272,98.01764322364532,333.0836,0.6119
20,366,2713,Chainpur,10056,56591,471.13658352729067,120.115911136249,JHARKHAND,Gumla,21.3441289672584,100.0,100.0,100.0,311.0884,0.6603
20,366,2713,Chainpur,10056,56591,471.13658352729067,120.115911136249,JHARKHAND,Gumla,21.3441289672584,100.0,100.0,100.0,158.8884,0.3372
20,366,2714,Dumri,8610,49134,374.7495133257434,131.11157787492914,JHARKHAND,Gumla,22.975346715169533,100.0,100.0,100.0,114.4804,0.3055
20,366,2714,Dumri,8610,49134,374.7495133257434,131.11157787492914,JHARKHAND,Gumla,22.975346715169533,100.0,100.0,100.0,42.515,0.1134
20,366,2715,Albert Ekka(Jari),5257,30926,213.97596353731555,144.53025231783462,JHARKHAND,Gumla,24.56818005674373,100.0,100.0,100.0,47.6953,0.2229
20,366,2716,Raidih,13618,71443,515.6020966820666,138.5622759483338,JHARKHAND,Gumla,26.41183984245356,100.0,100.0,100.0,140.1234,0.2718
20,366,2717,Palkot,16495,80859,579.1450852699925,139.61786442909073,JHARKHAND,Gumla,28.48163684633561,100.0,100.0,100.0,81.8475,0.1413
20,367,2718,Simdega,22177,115075,545.6541517392069,210.8936578842336,JHARKHAND,Simdega,40.64296025112882,62.68172930697371,62.7902782161699,93.40241435252452,192.6075,0.353
20,367,2719,Pakar Tanr,7357,37507,226.7069527641184,165.44265424018508,JHARKHAND,Simdega,32.451585230624715,100.0,100.0,100.0,47.0448,0.2075
20,367,2720,Kurdeg,9847,47984,274.7114420732362,174.67055481150214,JHARKHAND,Simdega,35.844884820541466,100.0,100.0,100.0,35.0674,0.1277
20,367,2721,Kersai,7580,39218,252.8902732179096,155.07911593818707,JHARKHAND,Simdega,29.97347388473297,100.0,100.0,100.0,78.7009,0.3112
20,367,2722,Bolba,6182,30786,292.9512740553603,105.08914869638777,JHARKHAND,Simdega,21.10248545576136,100.0,100.0,100.0,48.2666,0.1648
20,367,2723,Thethaitangar,17433,87458,611.2217669352217,143.08718165998977,JHARKHAND,Simdega,28.521562783034163,100.0,100.0,100.0,96.6502,0.1581
20,367,2724,Kolebira,14106,71283,438.9948602683954,162.37775530314536,JHARKHAND,Simdega,32.132494652387926,100.0,100.0,100.0,115.1954,0.2624
20,367,2725,Jaldega,12389,64286,339.6648163520447,189.26305258938257,JHARKHAND,Simdega,36.47419280294093,100.0,100.0,100.0,79.1597,0.2331
20,367,2726,Bansjor,4981,25519,257.5335181174686,99.0900143272226,JHARKHAND,Simdega,19.3411717294524,100.0,100.0,100.0,40.3402,0.1566
20,367,2727,Bano,16236,80462,533.6712484221836,150.7707230582283,JHARKHAND,Simdega,30.423224125343577,100.0,100.0,100.0,100.8673,0.189
20,368,2728,Sonua,16408,77697,201.8962125206551,384.8363425443217,JHARKHAND,Pashchimi Singhbhum,81.26947898203574,100.0,100.0,100.0,83.8699,0.4154
20,368,2729,Gudri,7245,38282,611.8567366329559,62.56693390460261,JHARKHAND,Pashchimi Singhbhum,11.84100716103772,100.0,100.0,100.0,20.3447,0.0333
20,368,2730,Bandgaon,17017,87072,487.8509468926039,178.48074407687506,JHARKHAND,Pashchimi Singhbhum,34.8815557464648,100.0,100.0,100.0,47.4422,0.0972
20,368,2731,Chakradharpur,41410,197953,394.8829486054349,501.2953856303217,JHARKHAND,Pashchimi Singhbhum,104.86651841069154,71.44221102989093,72.29654672784352,96.48756674630212,129.0699,0.3269
20,368,2732,Khuntpani,15891,83047,415.8794070592109,199.6900990776304,JHARKHAND,Pashchimi Singhbhum,38.21059598110256,100.0,100.0,100.0,126.3849,0.3039
20,368,2733,Goilkera,15072,74019,534.2778340077532,138.54027865008877,JHARKHAND,Pashchimi Singhbhum,28.21004174352717,100.0,100.0,100.0,195.1829,0.3653
20,368,2734,Anandpur,8371,44406,308.06228137891657,144.14617654986662,JHARKHAND,Pashchimi Singhbhum,27.173076699070705,100.0,100.0,100.0,45.9972,0.1493
20,368,2735,Manoharpur,18260,90142,968.0904179955846,93.11320339957248,JHARKHAND,Pashchimi Singhbhum,18.861874532140327,86.18513012802023,86.33625410733843,98.8740721117178,101.2911,0.1046
20,368,2736,Noamundi,23841,113333,612.6770730413872,184.97999188610768,JHARKHAND,Pashchimi Singhbhum,38.91283197794723,51.91074091394386,51.01715532066608,91.3690258168959,152.8403,0.2495
20,368,2737,Tonto,12129,59918,643.2475842619195,93.14920330210272,JHARKHAND,Pashchimi Singhbhum,18.855881151760805,100.0,100.0,100.0,378.4651,0.5884
20,368,2738,Hat Gamharia,13503,67226,296.41142757815663,226.7996229068264,JHARKHAND,Pashchimi Singhbhum,45.55492381088978,100.0,100.0,100.0,107.6377,0.3631
20,368,2739,Chaibasa,30783,155954,210.33840872387952,741.4432815488667,JHARKHAND,Pashchimi Singhbhum,146.34987583466128,55.3938982007515,55.32924016502615,95.6260960345682,87.6583,0.4167
20,368,2740,Tantnagar,12374,63910,204.0768536063588,313.1663335190142,JHARKHAND,Pashchimi Singhbhum,60.63401988678269,100.0,100.0,100.0,45.0891,0.2209
20,368,2741,Manjhari,13574,68450,319.7339031900165,214.08427231853625,JHARKHAND,Pashchimi Singhbhum,42.45405277504472,100.0,100.0,100.0,56.1646,0.1757
20,368,2742,Jhinkpani,10910,53792,124.10962979205212,433.4232572454647,JHARKHAND,Pashchimi Singhbhum,87.90615215177016,75.70642474717431,73.85884509624198,86.22185882864098,83.7309,0.6747
20,368,2743,Jagannathpur,20187,99169,312.0808913797134,317.76697240761087,JHARKHAND,Pashchimi Singhbhum,64.6851523358352,87.9841482721415,87.59597760935254,96.80531545653996,93.5225,0.2997
20,368,2744,Kumardungi,11057,55352,294.01272238388253,188.26396201906104,JHARKHAND,Pashchimi Singhbhum,37.607216144760045,100.0,100.0,100.0,61.278,0.2084
20,368,2745,Majhgaon,14014,72616,284.5113576533163,255.2305841107556,JHARKHAND,Pashchimi Singhbhum,49.25638159259845,100.0,100.0,100.0,33.997,0.1195
20,369,2746,Kuchai,13405,64320,380.9307643831426,168.84958111523522,JHARKHAND,Saraikela-Kharsawan,35.19012181047463,100.0,100.0,100.0,66.1911,0.1738
20,369,2747,Kharsawan,17664,88642,239.19149945660865,370.5900928811244,JHARKHAND,Saraikela-Kharsawan,73.84877823889556,100.0,100.0,100.0,168.3961,0.704
20,369,2748,Chandil,32088,157949,371.5645506861657,425.0916824770196,JHARKHAND,Saraikela-Kharsawan,86.35915331735309,69.55029788096158,73.01795063575169,97.88731191242452,142.1716,0.3826
20,369,2749,Ichagarh,18673,83099,267.2174537450127,310.9789380722701,JHARKHAND,Saraikela-Kharsawan,69.87941744934957,100.0,100.0,100.0,72.4042,0.271
20,369,2750,Kukru,11784,52976,153.46260779115343,345.20461213649384,JHARKHAND,Saraikela-Kharsawan,76.78743486515485,100.0,100.0,100.0,36.1924,0.2358
20,369,2751,Nimdih,16875,78639,228.69344840600607,343.8620587870533,JHARKHAND,Saraikela-Kharsawan,73.78873386019055,100.0,100.0,100.0,92.259,0.4034
20,369,2752,Adityapur(Gamharia),65423,309072,342.739041569971,901.7706257922828,JHARKHAND,Saraikela-Kharsawan,190.88283523324185,38.52015064451002,38.0019259281904,84.31459697332883,246.9761,0.7206
20,369,2753,Saraikela,19147,93759,262.17091288389213,357.62548548443715,JHARKHAND,Saraikela-Kharsawan,73.03251069839182,77.992512718779,76.9049981720374,97.08587046672736,157.7412,0.6017
20,369,2754,Gobindpur(Rajnagar),26173,136600,411.033484458016,332.3330219194166,JHARKHAND,Saraikela-Kharsawan,63.67607747215878,100.0,100.0,100.0,125.0884,0.3043
21,370,2755,Paikamal,22369,91916,594.3656025667659,154.64555755424112,ODISHA,Bargarh,37.63508504428847,100.0,100.0,100.0,126.1869,0.2123
21,370,2756,Jharbandha,25578,103676,635.427809708469,163.1593682491895,ODISHA,Bargarh,40.25319573553927,100.0,100.0,100.0,144.8123,0.2279
21,370,2757,Padmapur,19586,81259,307.48980910832586,264.26566862699895,ODISHA,Bargarh,63.6964199132207,78.31009488179771,80.44521597059125,93.23554817627392,70.6246,0.2297
21,370,2757,Padmapur,19586,81259,307.48980910832586,264.26566862699895,ODISHA,Bargarh,63.6964199132207,78.31009488179771,80.44521597059125,93.23554817627392,63.01,0.2049
21,370,2758,BurdenP.S.,8561,33259,222.67075225630728,149.3640258677391,ODISHA,Bargarh,38.446899349160056,100.0,100.0,100.0,35.054,0.1574
21,370,2759,Gaisilet,20996,77443,321.6988666528172,240.73134234438504,ODISHA,Bargarh,65.26600549904714,100.0,100.0,100.0,85.5137,0.2658
21,370,2760,Melchhamunda,18224,70239,288.06765459455715,243.82813856299964,ODISHA,Bargarh,63.26291657301649,100.0,100.0,100.0,78.5241,0.2726
21,370,2761,Sohela,27666,104566,444.7611199593749,235.10598230697684,ODISHA,Bargarh,62.20417828457454,93.38503911405238,94.1299790356394,98.46659258331236,138.655,0.3118
21,370,2762,Bijepur,28663,107374,322.18597511714336,333.2671447320448,ODISHA,Bargarh,88.96414559813921,93.55337418741966,93.91898963820954,98.24014685991888,153.39,0.4761
21,370,2763,Barapali,33101,128271,285.80830044087435,448.8008213971926,ODISHA,Bargarh,115.815390766958,83.74535163832823,85.57143288722395,95.04912909171188,132.1099,0.4622
21,370,2764,Bheden,31968,127400,370.62735729289295,343.7414899173796,ODISHA,Bargarh,86.25375156733745,100.0,100.0,100.0,83.4881,0.2253
21,370,2765,Bargarh,38108,164131,175.56632735498465,934.8660558817576,ODISHA,Bargarh,217.0575677814795,43.37998306230998,44.58906266400756,84.75220140256585,132.455,0.7544
21,370,2766,Bargarh Sadar,19712,78389,207.49784179304297,377.7822425651284,ODISHA,Bargarh,94.99857844141157,100.0,100.0,100.0,190.2605,0.9169
21,370,2767,Bhatli,21986,90321,426.7070147496712,211.66982701933568,ODISHA,Bargarh,51.52481501364149,94.61365573897544,95.04684799417812,99.13289449854238,101.1849,0.2371
21,370,2768,Ambabhona,15310,65715,604.843616554717,108.64791857161828,ODISHA,Bargarh,25.31232798191396,100.0,100.0,100.0,95.9257,0.1586
21,370,2769,Attabira,38480,157296,629.2819518500565,249.9610858654977,ODISHA,Bargarh,61.14906026920172,100.0,100.0,100.0,85.2862,0.1355
21,371,2770,Rengali,13923,60136,310.0267768275596,193.9703422244987,ODISHA,Jharsuguda,44.90902412517784,100.0,100.0,100.0,73.86,0.2382
21,371,2771,Lakhanpur,7808,34228,368.124240228052,92.9794788270282,ODISHA,Jharsuguda,21.210230532939,100.0,100.0,100.0,28.5943,0.0777
21,371,2772,Belpahar,9675,42637,56.37129052519689,756.3601897838772,ODISHA,Jharsuguda,171.6299185252014,8.546567535239348,8.82687338501292,26.114872283466276,21.5393,0.3821
21,371,2773,Banaharapali,10666,44039,220.4598540851332,199.75972579113576,ODISHA,Jharsuguda,48.38069064438915,77.89459342855196,77.18919932495781,98.6891037318368,30.6041,0.1388
21,371,2774,Orient,17697,80706,47.199081992559314,1709.906137850793,ODISHA,Jharsuguda,374.94373307493225,0.3754367705003345,0.3729445668757417,12.20168221379222,22.0406,0.467
21,371,2775,Brajarajnagar,6333,26484,114.36661351886748,231.57107817685653,ODISHA,Jharsuguda,55.37455211048303,83.74867844736444,84.63603347544607,98.12882454576923,19.2733,0.1685
21,371,2776,Jharsuguda,28003,122817,142.51650963907815,861.7738415783056,ODISHA,Jharsuguda,196.4895159930408,20.426325345839743,21.736956754633432,50.55309719662328,88.0666,0.6179
21,371,2777,Badmal,6626,27566,84.36797603517418,326.7353478825586,ODISHA,Jharsuguda,78.53690833163436,100.0,100.0,100.0,27.6169,0.3273
21,371,2778,Laikera,24788,99157,637.1416437164806,155.62787486564528,ODISHA,Jharsuguda,38.90500682926688,100.0,100.0,100.0,66.8154,0.1049
21,371,2779,Kolabira,10542,41735,133.42601343189835,312.795075911504,ODISHA,Jharsuguda,79.01008003496047,100.0,100.0,100.0,18.881,0.1415
21,372,2783,Katarbaga,7716,29875,185.6041349089881,160.96085367197963,ODISHA,Sambalpur,41.57234968813372,100.0,100.0,100.0,19.3433,0.1042
21,372,2784,Thelkoloi,6779,26915,133.81955583217098,201.12904898410585,ODISHA,Sambalpur,50.65776790129122,100.0,100.0,100.0,4.4324,0.0331
21,372,2785,Rengali,6456,26859,141.30106200309928,190.0834970328169,ODISHA,Sambalpur,45.68967783029398,59.54056368442608,60.8271375464684,91.12533209430164,73.86,0.5227
21,372,2786,Sasan,15386,63790,273.87544408094794,232.9160988275601,ODISHA,Sambalpur,56.17882264556891,100.0,100.0,100.0,6.4609,0.0236
21,372,2788,Burla,19612,85814,210.1309187756398,408.3834996772893,ODISHA,Sambalpur,93.33229071795976,45.58230591744937,46.87436263512135,86.37991963926164,1.728,0.0082
21,372,2791,Sadar,11404,46660,123.93,376.5028645202937,ODISHA,Sambalpur,92.01968853384976,100.0,100.0,100.0,202.4646,1.6337
21,372,2791,Sadar,11404,46660,123.93,376.5028645202937,ODISHA,Sambalpur,92.01968853384976,100.0,100.0,100.0,295.155,2.3816
21,372,2798,Naktideul,6935,29550,473.6578179572198,62.38680937948526,ODISHA,Sambalpur,14.641371338298825,100.0,100.0,100.0,11.4357,0.0241
21,373,2800,Debagarh,26132,107906,1016.5650220733804,106.1476616418648,ODISHA,Debagarh,25.70617661691853,79.25045873260059,79.35864074697689,97.62632006059144,160.7969,0.1582
21,373,2801,Barkot,18830,72887,639.4642397123226,113.98135419236245,ODISHA,Debagarh,29.44652543584157,100.0,100.0,100.0,106.1147,0.1659
21,373,2802,Kundheigola,12026,52419,620.498706651657,84.47882233770328,ODISHA,Debagarh,19.38118463597588,100.0,100.0,100.0,103.3158,0.1665
21,373,2803,Reamal,18464,79308,663.47203156264,119.53480512691716,ODISHA,Debagarh,27.82935696100517,100.0,100.0,100.0,108.0096,0.1628
21,374,2804,Hemgir,20953,84559,934.0536095436116,90.52906507295272,ODISHA,Sundargarh,22.432331277257045,100.0,100.0,100.0,148.1082,0.1586
21,374,2805,Lephripara,17864,70547,481.7232361117896,146.44716034339007,ODISHA,Sundargarh,37.08353398974187,100.0,100.0,100.0,123.6453,0.2567
21,374,2806,Bhasma,11292,42101,232.36862773415683,181.18194530186744,ODISHA,Sundargarh,48.59520026480813,100.0,100.0,100.0,48.1635,0.2073
21,374,2807,Dharuadihi,8849,35427,221.3540391930321,160.04677452082012,ODISHA,Sundargarh,39.97668184533654,100.0,100.0,100.0,22.2843,0.1007
21,374,2808,Sundargarh Town,10942,48969,41.09844132620013,1191.5050405763789,ODISHA,Sundargarh,266.2388072859714,8.031611836059547,7.448364101626758,42.01726578665052,67.6512,1.6461
21,374,2809,Sundargarh,18708,74134,477.6288619068959,155.2125633782385,ODISHA,Sundargarh,39.1684872754753,100.0,100.0,100.0,136.2886,0.2853
21,374,2810,Kinjirkela,14194,57452,382.22066097623656,150.31107908520912,ODISHA,Sundargarh,37.135616802469166,100.0,100.0,100.0,66.6662,0.1744
21,374,2811,Talasara,19844,80443,489.3241272679776,164.3961446355281,ODISHA,Sundargarh,40.55389647511181,100.0,100.0,100.0,65.8819,0.1346
21,374,2812,Baragaon,18163,77943,412.46952632372586,188.96668729613395,ODISHA,Sundargarh,44.03476824550866,100.0,100.0,100.0,129.0236,0.3128
21,374,2813,Kutra,14667,66462,313.4001091645092,212.0675713138088,ODISHA,Sundargarh,46.79960080135465,100.0,100.0,100.0,63.4054,0.2023
21,374,2814,Rajagangapur,35450,166131,625.376984978199,265.6493666868656,ODISHA,Sundargarh,56.685808482759896,61.66759966532436,61.08039492242595,94.94864685480847,179.2215,0.2866
21,374,2815,Raiboga,9471,43474,231.048527234846,188.159606643203,ODISHA,Sundargarh,40.99138875000634,100.0,100.0,100.0,32.2875,0.1397
21,374,2816,Biramitrapur,20730,96881,299.49780078114213,323.4781682780894,ODISHA,Sundargarh,69.21586718143696,56.1472321714268,55.59093101784853,88.03664003323259,90.3166,0.3016
21,374,2817,Hatibari,13509,61931,184.56655105989395,335.54834093368675,ODISHA,Sundargarh,73.19311068242358,100.0,100.0,100.0,43.3927,0.2351
21,374,2818,Bisra,20707,98455,398.67035079186746,246.9584201695503,ODISHA,Sundargarh,51.94015546646567,100.0,100.0,100.0,69.9671,0.1755
21,374,2819,Bondamunda,3076,14399,27.732423770678075,519.2117399858965,ODISHA,Sundargarh,110.91709925665792,100.0,100.0,100.0,5.9103,0.2131
21,374,2820,Brahmani Tarang,12214,57664,280.94,205.2537908450203,ODISHA,Sundargarh,43.47547519043212,100.0,100.0,100.0,71.2878,0.2537
21,374,2821,Raghunathapali,5787,26095,13.809488817009276,1889.642719277092,ODISHA,Sundargarh,419.05968256204375,5.242383598390496,5.01123207188526,32.365345859175946,2.8055,0.2032
21,374,2822,Tangarapali,1200,5851,23.503976858823105,248.93659635320847,ODISHA,Sundargarh,51.05518981778332,100.0,100.0,100.0,1.6019,0.0682
21,374,2823,Lathikata,5541,24846,129.56580135032675,191.76356523910263,ODISHA,Sundargarh,42.76591463373855,70.19640988489093,68.7060097455333,95.89397823765586,24.6205,0.19
21,374,2824,Chandiposh,4651,21864,305.6857718716616,71.52442806261631,ODISHA,Sundargarh,15.214970495756882,100.0,100.0,100.0,69.3655,0.2269
21,374,2825,Kamarposh Balang,9160,42854,420.5860817374573,101.89115108842518,ODISHA,Sundargarh,21.779132495682425,100.0,100.0,100.0,39.1478,0.0931
21,374,2826,Koida,9770,40824,343.63866122684766,118.79920569545776,ODISHA,Sundargarh,28.431026838247657,83.43376445228297,81.61719549641761,96.8484337701308,35.7153,0.1039
21,374,2827,Lahunipara,18076,77841,532.2583333510319,146.24665340591815,ODISHA,Sundargarh,33.9609525438442,94.25880962474788,93.7762779375968,99.65242441797902,121.2697,0.2278
21,374,2828,Gurundia,7601,35256,856.5492716348554,41.16050432534783,ODISHA,Sundargarh,8.873978709353553,100.0,100.0,100.0,101.5673,0.1186
21,374,2829,Tikaetpali,5430,23589,250.01465862728816,94.35046780663184,ODISHA,Sundargarh,21.718726533130308,100.0,100.0,100.0,15.8313,0.0633
21,374,2830,Banei,15214,61804,329.7672926989332,187.4170100199265,ODISHA,Sundargarh,46.135563886531,88.5444307811792,88.91810174838965,98.08956190032112,54.3744,0.1649
21,374,2831,Mahulapada,4402,19191,322.15608825759426,59.5705023108394,ODISHA,Sundargarh,13.664183793044398,100.0,100.0,100.0,18.6666,0.0579
21,374,2832,Raurkela (M),72336,320040,56.16,5698.717948717949,ODISHA,Sundargarh,1288.0341880341882,0.0,0.0,0.0,29.5466,0.5261
21,374,2833,Raurkela (ITS)P.S.,49308,216410,94.83,2282.083728777813,ODISHA,Sundargarh,519.9620373299589,0.0,0.0,0.0,7.5669,0.0798
21,375,2834,Barbil,18889,84130,187.98200543995443,447.54283689601857,ODISHA,Kendujhar,100.483022062628,20.908118388208724,20.091058287892423,77.95533678714965,43.5916,0.2319
21,375,2835,Bolani,4572,19993,75.8502051846912,263.5853120148866,ODISHA,Kendujhar,60.27669917131304,41.43950382633922,40.7917760279965,84.94400908713047,16.4906,0.2174
21,375,2836,Rugudi,3615,16560,90.04554775445774,183.90692724927305,ODISHA,Kendujhar,40.146349154959054,100.0,100.0,100.0,8.7546,0.0972
21,375,2837,Joda,16373,72698,139.46483386658875,521.2640203590138,ODISHA,Kendujhar,117.39877032845654,35.856557264298885,34.99664081109143,81.05615640336029,46.4062,0.3327
21,375,2838,Bamebari,12750,56271,422.0029597548274,133.34266667866964,ODISHA,Kendujhar,30.21305823875599,86.70363064455935,85.72549019607844,97.43366728842568,79.977,0.1895
21,375,2839,Champua,21710,97117,264.96244608125966,366.5311874808697,ODISHA,Kendujhar,81.93613970993421,89.29744534942388,90.9442653155228,98.15068132391214,109.0063,0.4114
21,375,2840,Jhumpura,10607,46936,158.8862192816163,295.4063619375873,ODISHA,Kendujhar,66.75846431464096,87.08027952957218,87.52710474215141,97.94192346272388,109.8707,0.6915
21,375,2841,Baria,16795,73664,284.1971871089564,259.20031351949467,ODISHA,Kendujhar,59.096292158448,100.0,100.0,100.0,97.3073,0.3424
21,375,2842,Turumunga,16582,68598,255.58875018420417,268.39209452904737,ODISHA,Kendujhar,64.87765986589497,100.0,100.0,100.0,89.3317,0.3495
21,375,2843,Patana,23630,104824,429.9560844816432,243.80164343150588,ODISHA,Kendujhar,54.95910129632989,100.0,100.0,100.0,151.9955,0.3535
21,375,2844,Kendujhar Sadar,34805,157414,525.6217021212825,299.48154607147126,ODISHA,Kendujhar,66.21682449475622,100.0,100.0,100.0,434.04,0.8258
21,375,2845,Kendujhar Town,22024,98880,180.6717669361667,547.2908228928507,ODISHA,Kendujhar,121.90061775275224,38.72370550161812,38.12658917544497,85.38786637907437,165.1911,0.9143
21,375,2846,Nayakote,9760,46056,585.887100963856,78.60900150256293,ODISHA,Kendujhar,16.658499536759905,100.0,100.0,100.0,46.5539,0.0795
21,375,2847,Kanjipani,4513,21741,310.0370656216359,70.12387359688262,ODISHA,Kendujhar,14.556324067095868,100.0,100.0,100.0,74.298,0.2396
21,375,2848,Telkoi,21399,95718,861.9652572239248,111.04623904247916,ODISHA,Kendujhar,24.82582658716241,100.0,100.0,100.0,145.9944,0.1694
21,375,2849,Pandapara,14736,63308,526.4408635990119,120.25662211553067,ODISHA,Kendujhar,27.991748017540598,100.0,100.0,100.0,75.7888,0.144
21,375,2850,Ghatgaon,24210,107106,686.5091640003897,156.01539734135173,ODISHA,Kendujhar,35.26537047069376,100.0,100.0,100.0,169.6565,0.2471
21,375,2851,Harichandanpur,18674,80711,663.8940857354803,121.5721027407348,ODISHA,Kendujhar,28.127980654191887,100.0,100.0,100.0,124.2657,0.1872
21,375,2852,Daitari,6107,27571,281.7085952778798,97.87063817773728,ODISHA,Kendujhar,21.678429775903723,85.25624750643792,82.92123792369412,100.0,172.8593,0.6136
21,375,2853,Ghasipura,25280,112740,427.3430630590128,263.8161461964143,ODISHA,Kendujhar,59.15621940611453,100.0,100.0,100.0,109.333,0.2558
21,375,2854,Anandapur,27650,124218,349.2116486958346,355.709783633806,ODISHA,Kendujhar,79.17834385897967,68.13263778196396,68.89330922242316,77.86729042726749,98.8155,0.283
21,375,2855,Soso,13780,64244,236.70655966590988,271.4077720983933,ODISHA,Kendujhar,58.21553918678568,100.0,100.0,100.0,52.7156,0.2227
21,375,2856,Nandipada,19050,82542,170.7070304792305,483.5301731175195,ODISHA,Kendujhar,111.5947008539743,100.0,100.0,100.0,48.5323,0.2843
21,375,2857,Sainkul,17761,78693,187.35985748218528,420.0099266593558,ODISHA,Kendujhar,94.79618654005844,100.0,100.0,100.0,72.4448,0.3867
21,376,2858,Tiring,23613,100517,315.86,318.2327613499652,ODISHA,Mayurbhanj,74.7578040904198,100.0,100.0,100.0,83.5448,0.2645
21,376,2859,Bahalda,12942,53231,159.25704524681214,334.2458094554252,ODISHA,Mayurbhanj,81.26485066919864,100.0,100.0,100.0,55.1158,0.3461
21,376,2860,Jamda,11085,48811,215.25,226.7642276422764,ODISHA,Mayurbhanj,51.498257839721255,100.0,100.0,100.0,55.8814,0.2596
21,376,2861,Rairangpur Town,11553,50798,94.18259553575444,539.3565521425412,ODISHA,Mayurbhanj,122.6659759617067,31.23941887475885,32.493724573703794,66.40568268477104,33.4406,0.3551
21,376,2862,Gorumahisani,11186,47653,276.70950637570985,172.2130931609478,ODISHA,Mayurbhanj,40.42506579015722,100.0,100.0,100.0,42.7325,0.1544
21,376,2863,Jharpokharia,24182,99794,332.99,299.6906814018439,ODISHA,Mayurbhanj,72.62079942340611,100.0,100.0,100.0,53.4727,0.1606
21,376,2864,Bisoi,17060,73899,366.62,201.56838143036387,ODISHA,Mayurbhanj,46.533195133926135,100.0,100.0,100.0,86.6134,0.2362
21,376,2865,Rairangpur,18989,81722,252.21162461978,324.0215439046455,ODISHA,Mayurbhanj,75.2899475931244,100.0,100.0,100.0,93.4506,0.3705
21,376,2866,Badampahar,14204,63890,236.476366669497,270.1749899992909,ODISHA,Mayurbhanj,60.06519890358316,100.0,100.0,100.0,110.1781,0.4659
21,376,2867,Jashipur,28183,121030,878.05,137.8395307784295,ODISHA,Mayurbhanj,32.097260976026426,95.7853424770718,95.51147855089948,98.83833494675702,181.7722,0.207
21,376,2868,Raruan,17971,78209,241.31558290420705,324.0942796099743,ODISHA,Mayurbhanj,74.47094706326442,100.0,100.0,100.0,76.965,0.3189
21,376,2869,Ghagarbeda,6623,28900,112.0616783125971,257.89369243054864,ODISHA,Mayurbhanj,59.101381486765526,100.0,100.0,100.0,8.8754,0.0792
21,376,2870,Karanjia,25449,114383,714.851103574693,160.00954524377877,ODISHA,Mayurbhanj,35.600420664862135,80.0101413671612,80.11709693897599,97.3924639821092,117.3597,0.1642
21,376,2871,Thakurmunda,12664,57890,615.517084305215,94.05100439307095,ODISHA,Mayurbhanj,20.5745710767637,100.0,100.0,100.0,127.0599,0.2064
21,376,2872,Baripada Sadar,20537,87091,908.27,95.88668567716648,ODISHA,Mayurbhanj,22.611117839408987,100.0,100.0,100.0,268.2256,0.2953
21,376,2873,Baripada Town,1153,5149,11.2732784184514,456.7437979330341,ODISHA,Mayurbhanj,102.27725752899364,100.0,100.0,100.0,14.4551,1.2822
21,376,2874,Koliana,19827,82810,216.03718240074323,383.3136457333981,ODISHA,Mayurbhanj,91.77586830039952,100.0,100.0,100.0,168.9448,0.782
21,376,2875,Bangiriposi,25487,104902,812.582457682568,129.0970522538397,ODISHA,Mayurbhanj,31.365432220487826,100.0,100.0,100.0,410.5073,0.5052
